date,expiry,type,strike,spot,iv,premium,delta
2023-08-16,2023-08-23,call,27300,28701.78,0.1544,1403.72,0.9907
2023-08-16,2023-08-23,put,27300,28701.78,0.2344,24.16,-0.0595
2023-08-16,2023-08-23,call,28700,28701.78,0.1544,245.76,0.5054
2023-08-16,2023-08-23,put,28700,28701.78,0.2344,370.82,-0.4928
2023-08-16,2023-08-23,call,30100,28701.78,0.1544,2.87,0.0134
2023-08-16,2023-08-23,put,30100,28701.78,0.2344,1428.48,-0.9263
2023-08-16,2023-08-23,call,31600,28701.78,0.1544,0.0,0.0
2023-08-16,2023-08-23,put,31600,28701.78,0.2344,2898.65,-0.9984
2023-08-17,2023-08-24,call,24000,26664.55,0.4396,2690.75,0.9608
2023-08-17,2023-08-24,put,24000,26664.55,0.5196,57.96,-0.0669
2023-08-17,2023-08-24,call,25300,26664.55,0.4396,1534.39,0.8142
2023-08-17,2023-08-24,put,25300,26664.55,0.5196,253.61,-0.2218
2023-08-17,2023-08-24,call,26700,26664.55,0.4396,630.34,0.5034
2023-08-17,2023-08-24,put,26700,26664.55,0.5196,783.63,-0.493
2023-08-17,2023-08-24,call,28000,26664.55,0.4396,198.93,0.22
2023-08-17,2023-08-24,put,28000,26664.55,0.5196,1626.31,-0.7399
2023-08-17,2023-08-24,call,29300,26664.55,0.4396,44.62,0.0645
2023-08-17,2023-08-24,put,29300,26664.55,0.5196,2725.07,-0.8986
2023-08-18,2023-08-25,call,23400,26049.56,0.403,2663.93,0.9744
2023-08-18,2023-08-25,put,23400,26049.56,0.483,38.03,-0.0508
2023-08-18,2023-08-25,call,24700,26049.56,0.403,1478.36,0.8367
2023-08-18,2023-08-25,put,24700,26049.56,0.483,205.56,-0.2036
2023-08-18,2023-08-25,call,26000,26049.56,0.403,604.46,0.5247
2023-08-18,2023-08-25,put,26000,26049.56,0.483,669.82,-0.4753
2023-08-18,2023-08-25,call,27400,26049.56,0.403,148.16,0.19
2023-08-18,2023-08-25,put,27400,26049.56,0.483,1582.48,-0.7649
2023-08-18,2023-08-25,call,28700,26049.56,0.403,25.53,0.0438
2023-08-18,2023-08-25,put,28700,26049.56,0.483,2710.61,-0.9215
2023-08-19,2023-08-26,call,23500,26096.21,0.4113,2614.41,0.9691
2023-08-19,2023-08-26,put,23500,26096.21,0.4913,45.02,-0.0577
2023-08-19,2023-08-26,call,24800,26096.21,0.4113,1443.2,0.822
2023-08-19,2023-08-26,put,24800,26096.21,0.4913,227.45,-0.2169
2023-08-19,2023-08-26,call,26100,26096.21,0.4113,591.09,0.5103
2023-08-19,2023-08-26,put,26100,26096.21,0.4913,710.17,-0.4873
2023-08-19,2023-08-26,call,27400,26096.21,0.4113,165.7,0.204
2023-08-19,2023-08-26,put,27400,26096.21,0.4913,1556.47,-0.7525
2023-08-19,2023-08-26,call,28700,26096.21,0.4113,30.67,0.0504
2023-08-19,2023-08-26,put,28700,26096.21,0.4913,2672.38,-0.9137
2023-08-20,2023-08-27,call,23600,26189.58,0.4198,2610.69,0.9656
2023-08-20,2023-08-27,put,23600,26189.58,0.4998,49.93,-0.0619
2023-08-20,2023-08-27,call,24900,26189.58,0.4198,1447.46,0.8153
2023-08-20,2023-08-27,put,24900,26189.58,0.4998,240.09,-0.2224
2023-08-20,2023-08-27,call,26200,26189.58,0.4198,602.29,0.5089
2023-08-20,2023-08-27,put,26200,26189.58,0.4998,728.42,-0.4885
2023-08-20,2023-08-27,call,27500,26189.58,0.4198,174.71,0.2088
2023-08-20,2023-08-27,put,27500,26189.58,0.4998,1573.33,-0.7488
2023-08-20,2023-08-27,call,28800,26189.58,0.4198,34.21,0.0542
2023-08-20,2023-08-27,put,28800,26189.58,0.4998,2684.39,-0.9096
2023-08-21,2023-08-28,call,23500,26124.14,0.4185,2643.32,0.9682
2023-08-21,2023-08-28,put,23500,26124.14,0.4985,46.43,-0.0585
2023-08-21,2023-08-28,call,24800,26124.14,0.4185,1472.98,0.8229
2023-08-21,2023-08-28,put,24800,26124.14,0.4985,229.07,-0.2154
2023-08-21,2023-08-28,call,26100,26124.14,0.4185,615.87,0.5179
2023-08-21,2023-08-28,put,26100,26124.14,0.4985,707.07,-0.4809
2023-08-21,2023-08-28,call,27400,26124.14,0.4185,179.04,0.2137
2023-08-21,2023-08-28,put,27400,26124.14,0.4985,1543.9,-0.7441
2023-08-21,2023-08-28,call,28700,26124.14,0.4185,34.97,0.0555
2023-08-21,2023-08-28,put,28700,26124.14,0.4985,2651.15,-0.9078
2023-08-22,2023-08-29,call,23400,26031.66,0.4146,2649.18,0.9703
2023-08-22,2023-08-29,put,23400,26031.66,0.4946,43.52,-0.0559
2023-08-22,2023-08-29,call,24700,26031.66,0.4146,1473.94,0.8273
2023-08-22,2023-08-29,put,24700,26031.66,0.4946,221.22,-0.2116
2023-08-22,2023-08-29,call,26000,26031.66,0.4146,611.73,0.5199
2023-08-22,2023-08-29,put,26000,26031.66,0.4946,694.98,-0.4793
2023-08-22,2023-08-29,call,27300,26031.66,0.4146,174.82,0.2119
2023-08-22,2023-08-29,put,27300,26031.66,0.4946,1531.51,-0.7455
2023-08-22,2023-08-29,call,28600,26031.66,0.4146,33.18,0.0537
2023-08-22,2023-08-29,put,28600,26031.66,0.4946,2640.88,-0.9098
2023-08-23,2023-08-30,call,23800,26431.64,0.4436,2659.3,0.9589
2023-08-23,2023-08-30,put,23800,26431.64,0.5236,60.11,-0.0691
2023-08-23,2023-08-30,call,25100,26431.64,0.4436,1508.23,0.8085
2023-08-23,2023-08-30,put,25100,26431.64,0.5236,260.91,-0.2269
2023-08-23,2023-08-30,call,26400,26431.64,0.4436,663.16,0.52
2023-08-23,2023-08-30,put,26400,26431.64,0.5236,748.19,-0.479
2023-08-23,2023-08-30,call,27800,26431.64,0.4436,192.55,0.2145
2023-08-23,2023-08-30,put,27800,26431.64,0.5236,1650.9,-0.7453
2023-08-23,2023-08-30,call,29100,26431.64,0.4436,42.89,0.0624
2023-08-23,2023-08-30,put,29100,26431.64,0.5236,2754.83,-0.9015
2023-08-24,2023-08-31,call,23500,26162.37,0.4335,2684.29,0.9654
2023-08-24,2023-08-31,put,23500,26162.37,0.5135,50.58,-0.0612
2023-08-24,2023-08-31,call,24900,26162.37,0.4335,1438.93,0.8034
2023-08-24,2023-08-31,put,24900,26162.37,0.5135,261.26,-0.2324
2023-08-24,2023-08-31,call,26200,26162.37,0.4335,608.32,0.5024
2023-08-24,2023-08-31,put,26200,26162.37,0.5135,761.58,-0.4939
2023-08-24,2023-08-31,call,27500,26162.37,0.4335,183.31,0.2117
2023-08-24,2023-08-31,put,27500,26162.37,0.5135,1609.52,-0.7472
2023-08-24,2023-08-31,call,28800,26162.37,0.4335,38.29,0.0582
2023-08-24,2023-08-31,put,28800,26162.37,0.5135,2717.3,-0.9058
2023-08-25,2023-09-01,call,23400,26047.67,0.4352,2670.08,0.9647
2023-08-25,2023-09-01,put,23400,26047.67,0.5152,51.33,-0.062
2023-08-25,2023-09-01,call,24700,26047.67,0.4352,1506.46,0.819
2023-08-25,2023-09-01,put,24700,26047.67,0.5152,239.54,-0.2176
2023-08-25,2023-09-01,call,26000,26047.67,0.4352,649.77,0.5241
2023-08-25,2023-09-01,put,26000,26047.67,0.5152,717.02,-0.4755
2023-08-25,2023-09-01,call,27400,26047.67,0.4352,180.3,0.2091
2023-08-25,2023-09-01,put,27400,26047.67,0.5152,1620.29,-0.7498
2023-08-25,2023-09-01,call,28700,26047.67,0.4352,37.5,0.0572
2023-08-25,2023-09-01,put,28700,26047.67,0.5152,2730.53,-0.9071
2023-08-26,2023-09-02,call,23400,26008.46,0.4374,2632.95,0.962
2023-08-26,2023-09-02,put,23400,26008.46,0.5174,54.83,-0.0654
2023-08-26,2023-09-02,call,24700,26008.46,0.4374,1476.64,0.8112
2023-08-26,2023-09-02,put,24700,26008.46,0.5174,250.59,-0.2248
2023-08-26,2023-09-02,call,26000,26008.46,0.4374,632.61,0.5142
2023-08-26,2023-09-02,put,26000,26008.46,0.5174,739.01,-0.4839
2023-08-26,2023-09-02,call,27300,26008.46,0.4374,193.98,0.2207
2023-08-26,2023-09-02,put,27300,26008.46,0.5174,1575.36,-0.7391
2023-08-26,2023-09-02,call,28600,26008.46,0.4374,41.39,0.0621
2023-08-26,2023-09-02,put,28600,26008.46,0.5174,2675.76,-0.9014
2023-08-27,2023-09-03,call,23500,26089.69,0.1611,2589.69,1.0
2023-08-27,2023-09-03,put,23500,26089.69,0.2411,0.2,-0.0008
2023-08-27,2023-09-03,call,24800,26089.69,0.1611,1291.95,0.9888
2023-08-27,2023-09-03,put,24800,26089.69,0.2411,23.86,-0.0624
2023-08-27,2023-09-03,call,26100,26089.69,0.1611,227.13,0.4974
2023-08-27,2023-09-03,put,26100,26089.69,0.2411,352.75,-0.4981
2023-08-27,2023-09-03,call,27400,26089.69,0.1611,2.94,0.0144
2023-08-27,2023-09-03,put,27400,26089.69,0.2411,1338.46,-0.9266
2023-08-27,2023-09-03,call,28700,26089.69,0.1611,0.0,0.0
2023-08-27,2023-09-03,put,28700,26089.69,0.2411,2610.88,-0.9977
2023-08-28,2023-09-04,call,23500,26106.15,0.0979,2606.15,1.0
2023-08-28,2023-09-04,put,23500,26106.15,0.1779,0.0,-0.0
2023-08-28,2023-09-04,call,24800,26106.15,0.0979,1306.16,0.9999
2023-08-28,2023-09-04,put,24800,26106.15,0.1779,4.25,-0.0181
2023-08-28,2023-09-04,call,26100,26106.15,0.0979,144.29,0.5096
2023-08-28,2023-09-04,put,26100,26106.15,0.1779,253.49,-0.4913
2023-08-28,2023-09-04,call,27400,26106.15,0.0979,0.02,0.0002
2023-08-28,2023-09-04,put,27400,26106.15,0.1779,1300.02,-0.9745
2023-08-28,2023-09-04,call,28700,26106.15,0.0979,0.0,0.0
2023-08-28,2023-09-04,put,28700,26106.15,0.1779,2593.86,-0.9999
2023-08-29,2023-09-05,call,25000,27727.39,0.3554,2735.69,0.9833
2023-08-29,2023-09-05,put,25000,27727.39,0.4354,27.83,-0.0403
2023-08-29,2023-09-05,call,26300,27727.39,0.3554,1523.42,0.864
2023-08-29,2023-09-05,put,26300,27727.39,0.4354,170.67,-0.1823
2023-08-29,2023-09-05,call,27700,27727.39,0.3554,557.96,0.5178
2023-08-29,2023-09-05,put,27700,27727.39,0.4354,652.99,-0.4814
2023-08-29,2023-09-05,call,29100,27727.39,0.3554,120.6,0.1693
2023-08-29,2023-09-05,put,29100,27727.39,0.4354,1577.99,-0.7797
2023-08-29,2023-09-05,call,30500,27727.39,0.3554,14.39,0.028
2023-08-29,2023-09-05,put,30500,27727.39,0.4354,2815.26,-0.9395
2023-08-30,2023-09-06,call,24600,27297.27,0.3773,2709.04,0.9782
2023-08-30,2023-09-06,put,24600,27297.27,0.4573,34.44,-0.047
2023-08-30,2023-09-06,call,25900,27297.27,0.3773,1511.77,0.8489
2023-08-30,2023-09-06,put,25900,27297.27,0.4573,191.99,-0.1945
2023-08-30,2023-09-06,call,27300,27297.27,0.3773,567.63,0.5097
2023-08-30,2023-09-06,put,27300,27297.27,0.4573,690.96,-0.488
2023-08-30,2023-09-06,call,28700,27297.27,0.3773,131.63,0.1754
2023-08-30,2023-09-06,put,28700,27297.27,0.4573,1619.06,-0.7762
2023-08-30,2023-09-06,call,30000,27297.27,0.3773,20.98,0.0375
2023-08-30,2023-09-06,put,30000,27297.27,0.4573,2756.96,-0.9277
2023-08-31,2023-09-07,call,23300,25931.47,0.4984,2675.76,0.9435
2023-08-31,2023-09-07,put,23300,25931.47,0.5784,82.98,-0.0844
2023-08-31,2023-09-07,call,24600,25931.47,0.4984,1554.72,0.7876
2023-08-31,2023-09-07,put,24600,25931.47,0.5784,310.04,-0.2426
2023-08-31,2023-09-07,call,25900,25931.47,0.4984,729.35,0.5208
2023-08-31,2023-09-07,put,25900,25931.47,0.5784,812.32,-0.478
2023-08-31,2023-09-07,call,27200,25931.47,0.4984,265.44,0.2555
2023-08-31,2023-09-07,put,27200,25931.47,0.5784,1629.42,-0.711
2023-08-31,2023-09-07,call,28500,25931.47,0.4984,73.72,0.0911
2023-08-31,2023-09-07,put,28500,25931.47,0.5784,2695.97,-0.8726
2023-09-01,2023-09-08,call,23200,25800.72,0.4988,2646.1,0.9421
2023-09-01,2023-09-08,put,23200,25800.72,0.5788,84.51,-0.086
2023-09-01,2023-09-08,call,24500,25800.72,0.4988,1528.92,0.7833
2023-09-01,2023-09-08,put,24500,25800.72,0.5788,315.43,-0.2465
2023-09-01,2023-09-08,call,25800,25800.72,0.4988,711.26,0.5139
2023-09-01,2023-09-08,put,25800,25800.72,0.5788,824.49,-0.4839
2023-09-01,2023-09-08,call,27100,25800.72,0.4988,255.99,0.2493
2023-09-01,2023-09-08,put,27100,25800.72,0.5788,1649.19,-0.7166
2023-09-01,2023-09-08,call,28400,25800.72,0.4988,70.14,0.0877
2023-09-01,2023-09-08,put,28400,25800.72,0.5788,2721.58,-0.8764
2023-09-02,2023-09-09,call,23300,25868.8,0.4886,2612.62,0.9429
2023-09-02,2023-09-09,put,23300,25868.8,0.5686,82.83,-0.0857
2023-09-02,2023-09-09,call,24600,25868.8,0.4886,1495.25,0.7814
2023-09-02,2023-09-09,put,24600,25868.8,0.5686,314.35,-0.2489
2023-09-02,2023-09-09,call,25900,25868.8,0.4886,683.12,0.5064
2023-09-02,2023-09-09,put,25900,25868.8,0.5686,828.63,-0.4904
2023-09-02,2023-09-09,call,27200,25868.8,0.4886,238.8,0.2396
2023-09-02,2023-09-09,put,27200,25868.8,0.5686,1662.52,-0.725
2023-09-02,2023-09-09,call,28500,25868.8,0.4886,62.8,0.0811
2023-09-02,2023-09-09,put,28500,25868.8,0.5686,2743.87,-0.8831
2023-09-03,2023-09-10,call,23400,25969.57,0.4867,2613.38,0.9429
2023-09-03,2023-09-10,put,23400,25969.57,0.5667,82.99,-0.0858
2023-09-03,2023-09-10,call,24700,25969.57,0.4867,1495.87,0.7815
2023-09-03,2023-09-10,put,24700,25969.57,0.5667,314.54,-0.2489
2023-09-03,2023-09-10,call,26000,25969.57,0.4867,683.46,0.5065
2023-09-03,2023-09-10,put,26000,25969.57,0.5667,828.65,-0.4903
2023-09-03,2023-09-10,call,27300,25969.57,0.4867,238.89,0.2396
2023-09-03,2023-09-10,put,27300,25969.57,0.5667,1662.23,-0.7249
2023-09-03,2023-09-10,call,28600,25969.57,0.4867,62.8,0.0811
2023-09-03,2023-09-10,put,28600,25969.57,0.5667,2743.31,-0.883
2023-09-04,2023-09-11,call,23200,25812.42,0.4873,2652.51,0.9468
2023-09-04,2023-09-11,put,23200,25812.42,0.5673,77.19,-0.0811
2023-09-04,2023-09-11,call,24500,25812.42,0.4873,1526.11,0.7902
2023-09-04,2023-09-11,put,24500,25812.42,0.5673,299.63,-0.2409
2023-09-04,2023-09-11,call,25800,25812.42,0.4873,700.82,0.5163
2023-09-04,2023-09-11,put,25800,25812.42,0.5673,802.38,-0.4819
2023-09-04,2023-09-11,call,27100,25812.42,0.4873,245.83,0.2458
2023-09-04,2023-09-11,put,27100,25812.42,0.5673,1626.85,-0.7192
2023-09-04,2023-09-11,call,28400,25812.42,0.4873,64.68,0.0835
2023-09-04,2023-09-11,put,28400,25812.42,0.5673,2702.98,-0.8804
2023-09-05,2023-09-12,call,23200,25779.98,0.4873,2621.83,0.9448
2023-09-05,2023-09-12,put,23200,25779.98,0.5673,79.85,-0.0836
2023-09-05,2023-09-12,call,24500,25779.98,0.4873,1500.56,0.7848
2023-09-05,2023-09-12,put,24500,25779.98,0.5673,307.51,-0.2459
2023-09-05,2023-09-12,call,25800,25779.98,0.4873,684.18,0.5089
2023-09-05,2023-09-12,put,25800,25779.98,0.5673,818.1,-0.4883
2023-09-05,2023-09-12,call,27100,25779.98,0.4873,237.94,0.24
2023-09-05,2023-09-12,put,27100,25779.98,0.5673,1650.25,-0.7245
2023-09-05,2023-09-12,call,28400,25779.98,0.4873,62.02,0.0807
2023-09-05,2023-09-12,put,28400,25779.98,0.5673,2731.57,-0.8835
2023-09-06,2023-09-13,call,23200,25753.24,0.4866,2596.3,0.9433
2023-09-06,2023-09-13,put,23200,25753.24,0.5666,81.73,-0.0854
2023-09-06,2023-09-13,call,24500,25753.24,0.4866,1478.9,0.7805
2023-09-06,2023-09-13,put,24500,25753.24,0.5666,313.36,-0.2498
2023-09-06,2023-09-13,call,25800,25753.24,0.4866,669.66,0.5027
2023-09-06,2023-09-13,put,25800,25753.24,0.5666,830.24,-0.4936
2023-09-06,2023-09-13,call,27000,25753.24,0.4866,253.1,0.2521
2023-09-06,2023-09-13,put,27000,25753.24,0.5666,1594.16,-0.7134
2023-09-06,2023-09-13,call,28300,25753.24,0.4866,66.75,0.086
2023-09-06,2023-09-13,put,28300,25753.24,0.5666,2665.08,-0.8775
2023-09-07,2023-09-14,call,23600,26240.2,0.5007,2687.45,0.9411
2023-09-07,2023-09-14,put,23600,26240.2,0.5807,87.5,-0.0871
2023-09-07,2023-09-14,call,24900,26240.2,0.5007,1570.17,0.7854
2023-09-07,2023-09-14,put,24900,26240.2,0.5807,318.23,-0.2444
2023-09-07,2023-09-14,call,26200,26240.2,0.5007,745.44,0.5226
2023-09-07,2023-09-14,put,26200,26240.2,0.5807,821.02,-0.4764
2023-09-07,2023-09-14,call,27600,26240.2,0.5007,253.83,0.2438
2023-09-07,2023-09-14,put,27600,26240.2,0.5807,1708.2,-0.7218
2023-09-07,2023-09-14,call,28900,26240.2,0.5007,71.16,0.0873
2023-09-07,2023-09-14,put,28900,26240.2,0.5807,2783.83,-0.8771
2023-09-08,2023-09-15,call,23300,25905.65,0.32,2608.68,0.9921
2023-09-08,2023-09-15,put,23300,25905.65,0.4,14.5,-0.0261
2023-09-08,2023-09-15,call,24600,25905.65,0.32,1372.75,0.8828
2023-09-08,2023-09-15,put,24600,25905.65,0.4,131.94,-0.1682
2023-09-08,2023-09-15,call,25900,25905.65,0.32,460.68,0.5108
2023-09-08,2023-09-15,put,25900,25905.65,0.4,569.48,-0.4874
2023-09-08,2023-09-15,call,27200,25905.65,0.32,80.64,0.1405
2023-09-08,2023-09-15,put,27200,25905.65,0.4,1447.4,-0.803
2023-09-08,2023-09-15,call,28500,25905.65,0.32,6.7,0.0165
2023-09-08,2023-09-15,put,28500,25905.65,0.4,2620.35,-0.955
2023-09-09,2023-09-16,call,23300,25895.68,0.3165,2598.52,0.9925
2023-09-09,2023-09-16,put,23300,25895.68,0.3965,14.01,-0.0255
2023-09-09,2023-09-16,call,24600,25895.68,0.3165,1361.47,0.8836
2023-09-09,2023-09-16,put,24600,25895.68,0.3965,130.45,-0.1679
2023-09-09,2023-09-16,call,25900,25895.68,0.3165,450.58,0.5072
2023-09-09,2023-09-16,put,25900,25895.68,0.3965,569.33,-0.4903
2023-09-09,2023-09-16,call,27200,25895.68,0.3165,76.49,0.1358
2023-09-09,2023-09-16,put,27200,25895.68,0.3965,1451.96,-0.8072
2023-09-09,2023-09-16,call,28500,25895.68,0.3165,6.04,0.0152
2023-09-09,2023-09-16,put,28500,25895.68,0.3965,2628.71,-0.9571
2023-09-10,2023-09-17,call,23200,25832.23,0.1269,2632.23,1.0
2023-09-10,2023-09-17,put,23200,25832.23,0.2069,0.01,-0.0001
2023-09-10,2023-09-17,call,24500,25832.23,0.1269,1332.39,0.9987
2023-09-10,2023-09-17,put,24500,25832.23,0.2069,9.12,-0.0313
2023-09-10,2023-09-17,call,25800,25832.23,0.1269,197.62,0.5318
2023-09-10,2023-09-17,put,25800,25832.23,0.2069,279.31,-0.4769
2023-09-10,2023-09-17,call,27100,25832.23,0.1269,0.45,0.0033
2023-09-10,2023-09-17,put,27100,25832.23,0.2069,1282.62,-0.9513
2023-09-10,2023-09-17,call,28400,25832.23,0.1269,0.0,0.0
2023-09-10,2023-09-17,put,28400,25832.23,0.2069,2567.87,-0.9995
2023-09-11,2023-09-18,call,22600,25162.65,0.1915,2562.66,1.0
2023-09-11,2023-09-18,put,22600,25162.65,0.2715,0.56,-0.002
2023-09-11,2023-09-18,call,23900,25162.65,0.1915,1269.12,0.9747
2023-09-11,2023-09-18,put,23900,25162.65,0.2715,36.18,-0.0826
2023-09-11,2023-09-18,call,25200,25162.65,0.1915,248.21,0.483
2023-09-11,2023-09-18,put,25200,25162.65,0.2715,396.72,-0.5082
2023-09-11,2023-09-18,call,26400,25162.65,0.1915,9.52,0.0362
2023-09-11,2023-09-18,put,26400,25162.65,0.2715,1283.72,-0.8958
2023-09-11,2023-09-18,call,27700,25162.65,0.1915,0.03,0.0002
2023-09-11,2023-09-18,put,27700,25162.65,0.2715,2539.02,-0.9944
2023-09-12,2023-09-19,call,23300,25833.34,0.2518,2533.72,0.9985
2023-09-12,2023-09-19,put,23300,25833.34,0.3318,4.82,-0.0116
2023-09-12,2023-09-19,call,24500,25833.34,0.2518,1357.91,0.9379
2023-09-12,2023-09-19,put,24500,25833.34,0.3318,71.29,-0.1197
2023-09-12,2023-09-19,call,25800,25833.34,0.2518,376.01,0.5217
2023-09-12,2023-09-19,put,25800,25833.34,0.3318,456.69,-0.4796
2023-09-12,2023-09-19,call,27100,25833.34,0.2518,35.9,0.0876
2023-09-12,2023-09-19,put,27100,25833.34,0.3318,1360.11,-0.8459
2023-09-12,2023-09-19,call,28400,25833.34,0.2518,0.95,0.0035
2023-09-12,2023-09-19,put,28400,25833.34,0.3318,2575.6,-0.9793
2023-09-13,2023-09-20,call,23600,26228.32,0.2662,2628.89,0.998
2023-09-13,2023-09-20,put,23600,26228.32,0.3462,5.79,-0.013
2023-09-13,2023-09-20,call,24900,26228.32,0.2662,1362.12,0.9234
2023-09-13,2023-09-20,put,24900,26228.32,0.3462,86.74,-0.1339
2023-09-13,2023-09-20,call,26200,26228.32,0.2662,399.83,0.519
2023-09-13,2023-09-20,put,26200,26228.32,0.3462,487.3,-0.4815
2023-09-13,2023-09-20,call,27500,26228.32,0.2662,46.59,0.1028
2023-09-13,2023-09-20,put,27500,26228.32,0.3462,1381.5,-0.8324
2023-09-13,2023-09-20,call,28900,26228.32,0.2662,1.34,0.0045
2023-09-13,2023-09-20,put,28900,26228.32,0.3462,2682.2,-0.9772
2023-09-14,2023-09-21,call,23900,26539.67,0.2686,2640.35,0.9977
2023-09-14,2023-09-21,put,23900,26539.67,0.3486,6.46,-0.0141
2023-09-14,2023-09-21,call,25200,26539.67,0.2686,1375.52,0.9209
2023-09-14,2023-09-21,put,25200,26539.67,0.3486,90.33,-0.1363
2023-09-14,2023-09-21,call,26500,26539.67,0.2686,413.65,0.5235
2023-09-14,2023-09-21,put,26500,26539.67,0.3486,491.09,-0.478
2023-09-14,2023-09-21,call,27900,26539.67,0.2686,41.94,0.0925
2023-09-14,2023-09-21,put,27900,26539.67,0.3486,1462.56,-0.8441
2023-09-14,2023-09-21,call,29200,26539.67,0.2686,1.68,0.0054
2023-09-14,2023-09-21,put,29200,26539.67,0.3486,2672.4,-0.9747
2023-09-15,2023-09-22,call,23900,26608.69,0.2674,2709.2,0.9982
2023-09-15,2023-09-22,put,23900,26608.69,0.3474,5.41,-0.012
2023-09-15,2023-09-22,call,25300,26608.69,0.2674,1346.97,0.9163
2023-09-15,2023-09-22,put,25300,26608.69,0.3474,94.74,-0.1418
2023-09-15,2023-09-22,call,26600,26608.69,0.2674,397.34,0.5109
2023-09-15,2023-09-22,put,26600,26608.69,0.3474,506.2,-0.4877
2023-09-15,2023-09-22,call,27900,26608.69,0.2674,47.93,0.1036
2023-09-15,2023-09-22,put,27900,26608.69,0.3474,1403.63,-0.8317
2023-09-15,2023-09-22,call,29300,26608.69,0.2674,1.5,0.0049
2023-09-15,2023-09-22,put,29300,26608.69,0.3474,2702.62,-0.9761
2023-09-16,2023-09-23,call,23900,26568.28,0.2677,2668.87,0.998
2023-09-16,2023-09-23,put,23900,26568.28,0.3477,5.96,-0.0131
2023-09-16,2023-09-23,call,25200,26568.28,0.2677,1401.45,0.9258
2023-09-16,2023-09-23,put,25200,26568.28,0.3477,85.78,-0.1309
2023-09-16,2023-09-23,call,26600,26568.28,0.2677,377.45,0.4946
2023-09-16,2023-09-23,put,26600,26568.28,0.3477,526.59,-0.5003
2023-09-16,2023-09-23,call,27900,26568.28,0.2677,44.08,0.0966
2023-09-16,2023-09-23,put,27900,26568.28,0.3477,1437.66,-0.8393
2023-09-16,2023-09-23,call,29200,26568.28,0.2677,1.78,0.0057
2023-09-16,2023-09-23,put,29200,26568.28,0.3477,2644.32,-0.9737
2023-09-17,2023-09-24,call,23900,26534.19,0.2491,2634.48,0.9989
2023-09-17,2023-09-24,put,23900,26534.19,0.3291,4.27,-0.0102
2023-09-17,2023-09-24,call,25200,26534.19,0.2491,1360.58,0.9349
2023-09-17,2023-09-24,put,25200,26534.19,0.3291,75.85,-0.1241
2023-09-17,2023-09-24,call,26500,26534.19,0.2491,382.21,0.5218
2023-09-17,2023-09-24,put,26500,26534.19,0.3291,465.14,-0.4796
2023-09-17,2023-09-24,call,27900,26534.19,0.2491,30.43,0.0752
2023-09-17,2023-09-24,put,27900,26534.19,0.3291,1450.64,-0.8596
2023-09-17,2023-09-24,call,29200,26534.19,0.2491,0.79,0.0029
2023-09-17,2023-09-24,put,29200,26534.19,0.3291,2674.0,-0.9811
2023-09-18,2023-09-25,call,24100,26754.28,0.2351,2654.43,0.9994
2023-09-18,2023-09-25,put,24100,26754.28,0.3151,3.06,-0.0078
2023-09-18,2023-09-25,call,25400,26754.28,0.2351,1374.2,0.9465
2023-09-18,2023-09-25,put,25400,26754.28,0.3151,65.05,-0.1127
2023-09-18,2023-09-25,call,26800,26754.28,0.2351,325.34,0.4856
2023-09-18,2023-09-25,put,26800,26754.28,0.3151,489.27,-0.5069
2023-09-18,2023-09-25,call,28100,26754.28,0.2351,25.71,0.0679
2023-09-18,2023-09-25,put,28100,26754.28,0.3151,1423.86,-0.865
2023-09-18,2023-09-25,call,29400,26754.28,0.2351,0.5,0.002
2023-09-18,2023-09-25,put,29400,26754.28,0.3151,2652.39,-0.9838
2023-09-19,2023-09-26,call,24500,27211.12,0.2459,2711.37,0.999
2023-09-19,2023-09-26,put,24500,27211.12,0.3259,3.96,-0.0094
2023-09-19,2023-09-26,call,25900,27211.12,0.2459,1340.78,0.9288
2023-09-19,2023-09-26,put,25900,27211.12,0.3259,83.17,-0.1321
2023-09-19,2023-09-26,call,27200,27211.12,0.2459,375.2,0.5116
2023-09-19,2023-09-26,put,27200,27211.12,0.3259,484.29,-0.4874
2023-09-19,2023-09-26,call,28600,27211.12,0.2459,30.36,0.0743
2023-09-19,2023-09-26,put,28600,27211.12,0.3259,1474.77,-0.86
2023-09-19,2023-09-26,call,29900,27211.12,0.2459,0.83,0.003
2023-09-19,2023-09-26,put,29900,27211.12,0.3259,2697.49,-0.9805
2023-09-20,2023-09-27,call,24400,27132.01,0.2464,2732.23,0.9991
2023-09-20,2023-09-27,put,24400,27132.01,0.3264,3.7,-0.0089
2023-09-20,2023-09-27,call,25800,27132.01,0.2464,1360.01,0.9322
2023-09-20,2023-09-27,put,25800,27132.01,0.3264,79.88,-0.1279
2023-09-20,2023-09-27,call,27100,27132.01,0.2464,385.39,0.5206
2023-09-20,2023-09-27,put,27100,27132.01,0.3264,473.15,-0.4806
2023-09-20,2023-09-27,call,28500,27132.01,0.2464,31.74,0.0772
2023-09-20,2023-09-27,put,28500,27132.01,0.3264,1456.28,-0.8567
2023-09-20,2023-09-27,call,29800,27132.01,0.2464,0.88,0.0032
2023-09-20,2023-09-27,put,29800,27132.01,0.3264,2676.9,-0.9799
2023-09-21,2023-09-28,call,23900,26567.63,0.2233,2667.69,0.9997
2023-09-21,2023-09-28,put,23900,26567.63,0.3033,2.0,-0.0055
